HumanEval_ID,Name,FunctionCall,ExecutedLines,ExecutedLines_Symbols,Code_Indices,Code_Symbols
HumanEval/36,fizz_buzz,50,"[14, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 17, 15, 16, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 18, 19, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 22]",nopqopopopopopopopopopopopqopopqopopopopopopopopopqopopopopqopopopopopopopqopopopopopopqopopopopopqopopopopoporstutututututututututututututututv,"  # 1
  # 2
def fizz_buzz(n: int):  # 3
  # 4
    """"""Return the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.  # 5
    >>> fizz_buzz(50)  # 6
    0  # 7
    >>> fizz_buzz(78)  # 8
    2  # 9
    >>> fizz_buzz(79)  # 10
    3  # 11
    """"""  # 12
  # 13
    ns = []  # 14
    for i in range(n):  # 15
        if i % 11 == 0 or i % 13 == 0:  # 16
            ns.append(i)  # 17
    s = ''.join(list(map(str, ns)))  # 18
    ans = 0  # 19
    for c in s:  # 20
        ans += (c == '7')  # 21
    return ans  # 22
  # 23","  # a
  # b
def fizz_buzz(n: int):  # c
  # d
    """"""Return the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.  # e
    >>> fizz_buzz(50)  # f
    0  # g
    >>> fizz_buzz(78)  # h
    2  # i
    >>> fizz_buzz(79)  # j
    3  # k
    """"""  # l
  # m
    ns = []  # n
    for i in range(n):  # o
        if i % 11 == 0 or i % 13 == 0:  # p
            ns.append(i)  # q
    s = ''.join(list(map(str, ns)))  # r
    ans = 0  # s
    for c in s:  # t
        ans += (c == '7')  # u
    return ans  # v
  # w"
HumanEval/36,fizz_buzz,78,"[14, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 17, 15, 16, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 17, 15, 16, 15, 16, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 17, 15, 16, 17, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 15, 16, 17, 15, 18, 19, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 21, 20, 22]",nopqopopopopopopopopopopopqopopqopopopopopopopopopqopopopopqopopopopopopopqopopopopopopqopopopopopqopopopopopopopopqopopopqopopopopopopopopopopqopqopopopopopopopopopopopqorstutututututututututututututututututututututututututv,"  # 1
  # 2
def fizz_buzz(n: int):  # 3
  # 4
    """"""Return the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.  # 5
    >>> fizz_buzz(50)  # 6
    0  # 7
    >>> fizz_buzz(78)  # 8
    2  # 9
    >>> fizz_buzz(79)  # 10
    3  # 11
    """"""  # 12
  # 13
    ns = []  # 14
    for i in range(n):  # 15
        if i % 11 == 0 or i % 13 == 0:  # 16
            ns.append(i)  # 17
    s = ''.join(list(map(str, ns)))  # 18
    ans = 0  # 19
    for c in s:  # 20
        ans += (c == '7')  # 21
    return ans  # 22
  # 23","  # a
  # b
def fizz_buzz(n: int):  # c
  # d
    """"""Return the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.  # e
    >>> fizz_buzz(50)  # f
    0  # g
    >>> fizz_buzz(78)  # h
    2  # i
    >>> fizz_buzz(79)  # j
    3  # k
    """"""  # l
  # m
    ns = []  # n
    for i in range(n):  # o
        if i % 11 == 0 or i % 13 == 0:  # p
            ns.append(i)  # q
    s = ''.join(list(map(str, ns)))  # r
    ans = 0  # s
    for c in s:  # t
        ans += (c == '7')  # u
    return ans  # v
  # w"
HumanEval/37,sort_even,"[5, 8, -12, 4, 23, 2, 3, 11, 12, -10]","[14, 15, 16, 17, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 22]",nopqrsrsrsrsrsrtv,"  # 1
  # 2
def sort_even(l: list):  # 3
  # 4
    """"""This function takes a list l and returns a list l' such that  # 5
    l' is identical to l in the odd indicies, while its values at the even indicies are equal  # 6
    to the values of the even indicies of l, but sorted.  # 7
    >>> sort_even([1, 2, 3])  # 8
    [1, 2, 3]  # 9
    >>> sort_even([5, 6, 3, 4])  # 10
    [3, 6, 5, 4]  # 11
    """"""  # 12
  # 13
    evens = l[::2]  # 14
    odds = l[1::2]  # 15
    evens.sort()  # 16
    ans = []  # 17
    for e, o in zip(evens, odds):  # 18
        ans.extend([e, o])  # 19
    if len(evens) > len(odds):  # 20
        ans.append(evens[-1])  # 21
    return ans  # 22
  # 23","  # a
  # b
def sort_even(l: list):  # c
  # d
    """"""This function takes a list l and returns a list l' such that  # e
    l' is identical to l in the odd indicies, while its values at the even indicies are equal  # f
    to the values of the even indicies of l, but sorted.  # g
    >>> sort_even([1, 2, 3])  # h
    [1, 2, 3]  # i
    >>> sort_even([5, 6, 3, 4])  # j
    [3, 6, 5, 4]  # k
    """"""  # l
  # m
    evens = l[::2]  # n
    odds = l[1::2]  # o
    evens.sort()  # p
    ans = []  # q
    for e, o in zip(evens, odds):  # r
        ans.extend([e, o])  # s
    if len(evens) > len(odds):  # t
        ans.append(evens[-1])  # u
    return ans  # v
  # w"
HumanEval/37,sort_even,"[5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10]","[14, 15, 16, 17, 18, 19, 18, 19, 18, 19, 18, 19, 18, 19, 18, 20, 21, 22]",nopqrsrsrsrsrsrtuv,"  # 1
  # 2
def sort_even(l: list):  # 3
  # 4
    """"""This function takes a list l and returns a list l' such that  # 5
    l' is identical to l in the odd indicies, while its values at the even indicies are equal  # 6
    to the values of the even indicies of l, but sorted.  # 7
    >>> sort_even([1, 2, 3])  # 8
    [1, 2, 3]  # 9
    >>> sort_even([5, 6, 3, 4])  # 10
    [3, 6, 5, 4]  # 11
    """"""  # 12
  # 13
    evens = l[::2]  # 14
    odds = l[1::2]  # 15
    evens.sort()  # 16
    ans = []  # 17
    for e, o in zip(evens, odds):  # 18
        ans.extend([e, o])  # 19
    if len(evens) > len(odds):  # 20
        ans.append(evens[-1])  # 21
    return ans  # 22
  # 23","  # a
  # b
def sort_even(l: list):  # c
  # d
    """"""This function takes a list l and returns a list l' such that  # e
    l' is identical to l in the odd indicies, while its values at the even indicies are equal  # f
    to the values of the even indicies of l, but sorted.  # g
    >>> sort_even([1, 2, 3])  # h
    [1, 2, 3]  # i
    >>> sort_even([5, 6, 3, 4])  # j
    [3, 6, 5, 4]  # k
    """"""  # l
  # m
    evens = l[::2]  # n
    odds = l[1::2]  # o
    evens.sort()  # p
    ans = []  # q
    for e, o in zip(evens, odds):  # r
        ans.extend([e, o])  # s
    if len(evens) > len(odds):  # t
        ans.append(evens[-1])  # u
    return ans  # v
  # w"
HumanEval/37,sort_even,"[1, 2, 3]","[14, 15, 16, 17, 18, 19, 18, 20, 21, 22]",nopqrsrtuv,"  # 1
  # 2
def sort_even(l: list):  # 3
  # 4
    """"""This function takes a list l and returns a list l' such that  # 5
    l' is identical to l in the odd indicies, while its values at the even indicies are equal  # 6
    to the values of the even indicies of l, but sorted.  # 7
    >>> sort_even([1, 2, 3])  # 8
    [1, 2, 3]  # 9
    >>> sort_even([5, 6, 3, 4])  # 10
    [3, 6, 5, 4]  # 11
    """"""  # 12
  # 13
    evens = l[::2]  # 14
    odds = l[1::2]  # 15
    evens.sort()  # 16
    ans = []  # 17
    for e, o in zip(evens, odds):  # 18
        ans.extend([e, o])  # 19
    if len(evens) > len(odds):  # 20
        ans.append(evens[-1])  # 21
    return ans  # 22
  # 23","  # a
  # b
def sort_even(l: list):  # c
  # d
    """"""This function takes a list l and returns a list l' such that  # e
    l' is identical to l in the odd indicies, while its values at the even indicies are equal  # f
    to the values of the even indicies of l, but sorted.  # g
    >>> sort_even([1, 2, 3])  # h
    [1, 2, 3]  # i
    >>> sort_even([5, 6, 3, 4])  # j
    [3, 6, 5, 4]  # k
    """"""  # l
  # m
    evens = l[::2]  # n
    odds = l[1::2]  # o
    evens.sort()  # p
    ans = []  # q
    for e, o in zip(evens, odds):  # r
        ans.extend([e, o])  # s
    if len(evens) > len(odds):  # t
        ans.append(evens[-1])  # u
    return ans  # v
  # w"
HumanEval/39,prime_fib,3,"[19, 21, 28, 29, 30, 31, 22, 23, 33, 29, 30, 31, 22, 24, 27, 32, 33, 29, 30, 31, 22, 24, 27, 32, 33, 29, 30, 31, 22, 24, 25, 24, 27, 32, 33, 34]",suBCDEvwGCDEvxAFGCDEvxAFGCDEvxyxAFGH,"  # 1
  # 2
def prime_fib(n: int):  # 3
  # 4
    """"""  # 5
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.  # 6
    >>> prime_fib(1)  # 7
    2  # 8
    >>> prime_fib(2)  # 9
    3  # 10
    >>> prime_fib(3)  # 11
    5  # 12
    >>> prime_fib(4)  # 13
    13  # 14
    >>> prime_fib(5)  # 15
    89  # 16
    """"""  # 17
  # 18
    import math  # 19
  # 20
    def is_prime(p):  # 21
        if p < 2:  # 22
            return False  # 23
        for k in range(2, min(int(math.sqrt(p)) + 1, p - 1)):  # 24
            if p % k == 0:  # 25
                return False  # 26
        return True  # 27
    f = [0, 1]  # 28
    while True:  # 29
        f.append(f[-1] + f[-2])  # 30
        if is_prime(f[-1]):  # 31
            n -= 1  # 32
        if n == 0:  # 33
            return f[-1]  # 34
  # 35","  # a
  # b
def prime_fib(n: int):  # c
  # d
    """"""  # e
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.  # f
    >>> prime_fib(1)  # g
    2  # h
    >>> prime_fib(2)  # i
    3  # j
    >>> prime_fib(3)  # k
    5  # l
    >>> prime_fib(4)  # m
    13  # n
    >>> prime_fib(5)  # o
    89  # p
    """"""  # q
  # r
    import math  # s
  # t
    def is_prime(p):  # u
        if p < 2:  # v
            return False  # w
        for k in range(2, min(int(math.sqrt(p)) + 1, p - 1)):  # x
            if p % k == 0:  # y
                return False  # z
        return True  # A
    f = [0, 1]  # B
    while True:  # C
        f.append(f[-1] + f[-2])  # D
        if is_prime(f[-1]):  # E
            n -= 1  # F
        if n == 0:  # G
            return f[-1]  # H
  # I"
HumanEval/39,prime_fib,2,"[19, 21, 28, 29, 30, 31, 22, 23, 33, 29, 30, 31, 22, 24, 27, 32, 33, 29, 30, 31, 22, 24, 27, 32, 33, 34]",suBCDEvwGCDEvxAFGCDEvxAFGH,"  # 1
  # 2
def prime_fib(n: int):  # 3
  # 4
    """"""  # 5
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.  # 6
    >>> prime_fib(1)  # 7
    2  # 8
    >>> prime_fib(2)  # 9
    3  # 10
    >>> prime_fib(3)  # 11
    5  # 12
    >>> prime_fib(4)  # 13
    13  # 14
    >>> prime_fib(5)  # 15
    89  # 16
    """"""  # 17
  # 18
    import math  # 19
  # 20
    def is_prime(p):  # 21
        if p < 2:  # 22
            return False  # 23
        for k in range(2, min(int(math.sqrt(p)) + 1, p - 1)):  # 24
            if p % k == 0:  # 25
                return False  # 26
        return True  # 27
    f = [0, 1]  # 28
    while True:  # 29
        f.append(f[-1] + f[-2])  # 30
        if is_prime(f[-1]):  # 31
            n -= 1  # 32
        if n == 0:  # 33
            return f[-1]  # 34
  # 35","  # a
  # b
def prime_fib(n: int):  # c
  # d
    """"""  # e
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.  # f
    >>> prime_fib(1)  # g
    2  # h
    >>> prime_fib(2)  # i
    3  # j
    >>> prime_fib(3)  # k
    5  # l
    >>> prime_fib(4)  # m
    13  # n
    >>> prime_fib(5)  # o
    89  # p
    """"""  # q
  # r
    import math  # s
  # t
    def is_prime(p):  # u
        if p < 2:  # v
            return False  # w
        for k in range(2, min(int(math.sqrt(p)) + 1, p - 1)):  # x
            if p % k == 0:  # y
                return False  # z
        return True  # A
    f = [0, 1]  # B
    while True:  # C
        f.append(f[-1] + f[-2])  # D
        if is_prime(f[-1]):  # E
            n -= 1  # F
        if n == 0:  # G
            return f[-1]  # H
  # I"
HumanEval/39,prime_fib,1,"[19, 21, 28, 29, 30, 31, 22, 23, 33, 29, 30, 31, 22, 24, 27, 32, 33, 34]",suBCDEvwGCDEvxAFGH,"  # 1
  # 2
def prime_fib(n: int):  # 3
  # 4
    """"""  # 5
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.  # 6
    >>> prime_fib(1)  # 7
    2  # 8
    >>> prime_fib(2)  # 9
    3  # 10
    >>> prime_fib(3)  # 11
    5  # 12
    >>> prime_fib(4)  # 13
    13  # 14
    >>> prime_fib(5)  # 15
    89  # 16
    """"""  # 17
  # 18
    import math  # 19
  # 20
    def is_prime(p):  # 21
        if p < 2:  # 22
            return False  # 23
        for k in range(2, min(int(math.sqrt(p)) + 1, p - 1)):  # 24
            if p % k == 0:  # 25
                return False  # 26
        return True  # 27
    f = [0, 1]  # 28
    while True:  # 29
        f.append(f[-1] + f[-2])  # 30
        if is_prime(f[-1]):  # 31
            n -= 1  # 32
        if n == 0:  # 33
            return f[-1]  # 34
  # 35","  # a
  # b
def prime_fib(n: int):  # c
  # d
    """"""  # e
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.  # f
    >>> prime_fib(1)  # g
    2  # h
    >>> prime_fib(2)  # i
    3  # j
    >>> prime_fib(3)  # k
    5  # l
    >>> prime_fib(4)  # m
    13  # n
    >>> prime_fib(5)  # o
    89  # p
    """"""  # q
  # r
    import math  # s
  # t
    def is_prime(p):  # u
        if p < 2:  # v
            return False  # w
        for k in range(2, min(int(math.sqrt(p)) + 1, p - 1)):  # x
            if p % k == 0:  # y
                return False  # z
        return True  # A
    f = [0, 1]  # B
    while True:  # C
        f.append(f[-1] + f[-2])  # D
        if is_prime(f[-1]):  # E
            n -= 1  # F
        if n == 0:  # G
            return f[-1]  # H
  # I"
HumanEval/39,prime_fib,4,"[19, 21, 28, 29, 30, 31, 22, 23, 33, 29, 30, 31, 22, 24, 27, 32, 33, 29, 30, 31, 22, 24, 27, 32, 33, 29, 30, 31, 22, 24, 25, 24, 27, 32, 33, 29, 30, 31, 22, 24, 25, 26, 33, 29, 30, 31, 22, 24, 25, 24, 25, 24, 27, 32, 33, 34]",suBCDEvwGCDEvxAFGCDEvxAFGCDEvxyxAFGCDEvxyzGCDEvxyxyxAFGH,"  # 1
  # 2
def prime_fib(n: int):  # 3
  # 4
    """"""  # 5
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.  # 6
    >>> prime_fib(1)  # 7
    2  # 8
    >>> prime_fib(2)  # 9
    3  # 10
    >>> prime_fib(3)  # 11
    5  # 12
    >>> prime_fib(4)  # 13
    13  # 14
    >>> prime_fib(5)  # 15
    89  # 16
    """"""  # 17
  # 18
    import math  # 19
  # 20
    def is_prime(p):  # 21
        if p < 2:  # 22
            return False  # 23
        for k in range(2, min(int(math.sqrt(p)) + 1, p - 1)):  # 24
            if p % k == 0:  # 25
                return False  # 26
        return True  # 27
    f = [0, 1]  # 28
    while True:  # 29
        f.append(f[-1] + f[-2])  # 30
        if is_prime(f[-1]):  # 31
            n -= 1  # 32
        if n == 0:  # 33
            return f[-1]  # 34
  # 35","  # a
  # b
def prime_fib(n: int):  # c
  # d
    """"""  # e
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.  # f
    >>> prime_fib(1)  # g
    2  # h
    >>> prime_fib(2)  # i
    3  # j
    >>> prime_fib(3)  # k
    5  # l
    >>> prime_fib(4)  # m
    13  # n
    >>> prime_fib(5)  # o
    89  # p
    """"""  # q
  # r
    import math  # s
  # t
    def is_prime(p):  # u
        if p < 2:  # v
            return False  # w
        for k in range(2, min(int(math.sqrt(p)) + 1, p - 1)):  # x
            if p % k == 0:  # y
                return False  # z
        return True  # A
    f = [0, 1]  # B
    while True:  # C
        f.append(f[-1] + f[-2])  # D
        if is_prime(f[-1]):  # E
            n -= 1  # F
        if n == 0:  # G
            return f[-1]  # H
  # I"
HumanEval/39,prime_fib,5,"[19, 21, 28, 29, 30, 31, 22, 23, 33, 29, 30, 31, 22, 24, 27, 32, 33, 29, 30, 31, 22, 24, 27, 32, 33, 29, 30, 31, 22, 24, 25, 24, 27, 32, 33, 29, 30, 31, 22, 24, 25, 26, 33, 29, 30, 31, 22, 24, 25, 24, 25, 24, 27, 32, 33, 29, 30, 31, 22, 24, 25, 24, 25, 26, 33, 29, 30, 31, 22, 24, 25, 26, 33, 29, 30, 31, 22, 24, 25, 24, 25, 24, 25, 24, 25, 26, 33, 29, 30, 31, 22, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 27, 32, 33, 34]",suBCDEvwGCDEvxAFGCDEvxAFGCDEvxyxAFGCDEvxyzGCDEvxyxyxAFGCDEvxyxyzGCDEvxyzGCDEvxyxyxyxyzGCDEvxyxyxyxyxyxyxyxyxAFGH,"  # 1
  # 2
def prime_fib(n: int):  # 3
  # 4
    """"""  # 5
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.  # 6
    >>> prime_fib(1)  # 7
    2  # 8
    >>> prime_fib(2)  # 9
    3  # 10
    >>> prime_fib(3)  # 11
    5  # 12
    >>> prime_fib(4)  # 13
    13  # 14
    >>> prime_fib(5)  # 15
    89  # 16
    """"""  # 17
  # 18
    import math  # 19
  # 20
    def is_prime(p):  # 21
        if p < 2:  # 22
            return False  # 23
        for k in range(2, min(int(math.sqrt(p)) + 1, p - 1)):  # 24
            if p % k == 0:  # 25
                return False  # 26
        return True  # 27
    f = [0, 1]  # 28
    while True:  # 29
        f.append(f[-1] + f[-2])  # 30
        if is_prime(f[-1]):  # 31
            n -= 1  # 32
        if n == 0:  # 33
            return f[-1]  # 34
  # 35","  # a
  # b
def prime_fib(n: int):  # c
  # d
    """"""  # e
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.  # f
    >>> prime_fib(1)  # g
    2  # h
    >>> prime_fib(2)  # i
    3  # j
    >>> prime_fib(3)  # k
    5  # l
    >>> prime_fib(4)  # m
    13  # n
    >>> prime_fib(5)  # o
    89  # p
    """"""  # q
  # r
    import math  # s
  # t
    def is_prime(p):  # u
        if p < 2:  # v
            return False  # w
        for k in range(2, min(int(math.sqrt(p)) + 1, p - 1)):  # x
            if p % k == 0:  # y
                return False  # z
        return True  # A
    f = [0, 1]  # B
    while True:  # C
        f.append(f[-1] + f[-2])  # D
        if is_prime(f[-1]):  # E
            n -= 1  # F
        if n == 0:  # G
            return f[-1]  # H
  # I"
HumanEval/39,prime_fib,6,"[19, 21, 28, 29, 30, 31, 22, 23, 33, 29, 30, 31, 22, 24, 27, 32, 33, 29, 30, 31, 22, 24, 27, 32, 33, 29, 30, 31, 22, 24, 25, 24, 27, 32, 33, 29, 30, 31, 22, 24, 25, 26, 33, 29, 30, 31, 22, 24, 25, 24, 25, 24, 27, 32, 33, 29, 30, 31, 22, 24, 25, 24, 25, 26, 33, 29, 30, 31, 22, 24, 25, 26, 33, 29, 30, 31, 22, 24, 25, 24, 25, 24, 25, 24, 25, 26, 33, 29, 30, 31, 22, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 27, 32, 33, 29, 30, 31, 22, 24, 25, 26, 33, 29, 30, 31, 22, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 25, 24, 27, 32, 33, 34]",suBCDEvwGCDEvxAFGCDEvxAFGCDEvxyxAFGCDEvxyzGCDEvxyxyxAFGCDEvxyxyzGCDEvxyzGCDEvxyxyxyxyzGCDEvxyxyxyxyxyxyxyxyxAFGCDEvxyzGCDEvxyxyxyxyxyxyxyxyxyxyxyxyxyxyxAFGH,"  # 1
  # 2
def prime_fib(n: int):  # 3
  # 4
    """"""  # 5
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.  # 6
    >>> prime_fib(1)  # 7
    2  # 8
    >>> prime_fib(2)  # 9
    3  # 10
    >>> prime_fib(3)  # 11
    5  # 12
    >>> prime_fib(4)  # 13
    13  # 14
    >>> prime_fib(5)  # 15
    89  # 16
    """"""  # 17
  # 18
    import math  # 19
  # 20
    def is_prime(p):  # 21
        if p < 2:  # 22
            return False  # 23
        for k in range(2, min(int(math.sqrt(p)) + 1, p - 1)):  # 24
            if p % k == 0:  # 25
                return False  # 26
        return True  # 27
    f = [0, 1]  # 28
    while True:  # 29
        f.append(f[-1] + f[-2])  # 30
        if is_prime(f[-1]):  # 31
            n -= 1  # 32
        if n == 0:  # 33
            return f[-1]  # 34
  # 35","  # a
  # b
def prime_fib(n: int):  # c
  # d
    """"""  # e
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.  # f
    >>> prime_fib(1)  # g
    2  # h
    >>> prime_fib(2)  # i
    3  # j
    >>> prime_fib(3)  # k
    5  # l
    >>> prime_fib(4)  # m
    13  # n
    >>> prime_fib(5)  # o
    89  # p
    """"""  # q
  # r
    import math  # s
  # t
    def is_prime(p):  # u
        if p < 2:  # v
            return False  # w
        for k in range(2, min(int(math.sqrt(p)) + 1, p - 1)):  # x
            if p % k == 0:  # y
                return False  # z
        return True  # A
    f = [0, 1]  # B
    while True:  # C
        f.append(f[-1] + f[-2])  # D
        if is_prime(f[-1]):  # E
            n -= 1  # F
        if n == 0:  # G
            return f[-1]  # H
  # I"
